id_pacjenta,imie,nazwisko,pesel,data_urodzenia,telefon,email,id_miejscowosc
20535,Nicole,Mandrysz,70683030252,1966-06-04,391471243,kbartoszak@yahoo.com,6353
20536,Oliwier,Bandyk,14849788003,2004-07-12,370208419,qmuniak@jakubaszek.com,3232
20537,Aleks,Stochmal,53312301622,1941-04-18,297626974,gwicha@yahoo.com,7509
20538,Wiktor,Kusyk,14264813337,1955-11-26,794076312,stefangmur@gabinety.pl,6831
20539,Justyna,Szwaja,19285014245,1975-09-16,129398207,anastazja54@gmail.com,253
20540,Adrian,Tylec,27352951558,1997-04-29,316015695,nikodem78@luszczak-szabla.pl,3465
20541,Urszula,Orzeszek,90389355737,1935-09-18,107430210,zklysz@stowarzyszenie.com,5785
20542,Maurycy,Tlałka,46365255846,1943-03-30,397201676,karina52@ppuh.com,2495
20543,Maciej,Wawszczyk,54637040335,1934-06-12,799720564,fjaszcz@o2.pl,6011
20544,Patryk,Wiech,52144795290,1949-07-11,974221870,patryk75@banak-grochowina.com,1599
20545,Kacper,Nieszporek,43447791964,1979-09-13,795109677,radoslaw91@gmail.com,685
20546,Julian,Kręcichwost,27965969173,1980-10-22,151812123,elizabazyluk@o2.pl,5189
20547,Ida,Kurczak,84805171482,1998-01-09,766005793,efraniak@o2.pl,8995
20548,Sylwia,Woda,87984816176,1969-09-01,717428554,cwaniek@fpuh.com,378
20549,Marek,Maligłówka,69890351175,1981-04-02,207864641,ignacy57@tlalka.pl,6744
20550,Leon,Bartoszczyk,52841861818,1946-09-14,480395629,karollichon@yahoo.com,5473
20551,Urszula,Szwaja,77555065919,1971-10-30,222020770,xwaniek@spoldzielnia.com,3801
20552,Lidia,Granat,27524288590,2004-09-26,851960632,tfugiel@gabinety.net,7203
20553,Liwia,Nastały,06109073702,2013-09-14,707910604,lukasz88@yahoo.com,6419
20554,Patryk,Jargiło,16096711978,1927-02-26,927963865,wojciechszymula@o2.pl,7106
20555,Iwo,Lepa,57117658077,2004-06-16,859319718,cgajdzik@fundacja.com,5442
20556,Stefan,Midura,74756780775,1947-02-09,532499535,ida77@o2.pl,3313
20557,Jeremi,Parus,84291446128,2023-02-27,351458816,akazior@interia.pl,1484
20558,Olga,Korzekwa,36746830899,2017-04-04,508714170,janina12@medrala.com,5089
20559,Robert,Szajner,74436249698,1950-12-20,379016920,poletekeliza@yahoo.com,846
20560,Igor,Bartman,07148945108,1935-10-21,607747692,pawelparafiniuk@gabinety.org,9337
20561,Marianna,Irzyk,96334229063,1967-05-11,673888580,zkempny@gmail.com,3306
20562,Tymon,Skwira,02907227381,2000-01-31,347619853,natanielsmyl@interia.pl,9191
20563,Kacper,Szkaradek,31085441664,1931-05-04,607182101,tomasz82@fundacja.pl,5987
20564,Nela,Szrama,88035896436,2000-04-21,423478039,zyrekdamian@o2.pl,9247
20565,Patryk,Szajna,92474460825,1981-12-23,205708500,hnocek@o2.pl,2835
20566,Szymon,Kowalówka,96065132176,1980-07-10,001258355,mikolaj08@ppuh.org,7564
20567,Witold,Grzejszczak,88337950761,1951-04-02,343504725,wiktorbuszkiewicz@kujawiak-deptuch.com,1297
20568,Krystian,Pietryga,11962098934,2005-02-06,509298194,aleksander65@stowarzyszenie.pl,722
20569,Kalina,Woroch,18047625106,1947-12-01,619374727,lejkjustyna@hotmail.com,904
20570,Antoni,Szkaradek,86445036692,1979-12-25,835738004,rzezniczekinga@hotmail.com,1626
20571,Marianna,Klebba,78311126152,1952-12-17,315333284,lkaczmarkiewicz@zubel-gozdur.com,974
20572,Ksawery,Patrzałek,89753313840,1985-04-09,937709719,bgula@sierzant-zubel.com,4700
20573,Angelika,Strzyż,94960138995,2002-01-04,636475935,sandra88@interia.pl,4117
20574,Tymoteusz,Budzeń,49465962631,2018-07-08,883741485,bianka34@o2.pl,353
20575,Elżbieta,Stąpor,36287623212,1935-09-06,467844457,mariannawojak@belza.pl,7300
20576,Monika,Łasica,50050354178,1980-05-28,487241697,jonakmarianna@yahoo.com,9808
20577,Jakub,Prochownik,32350127403,2005-10-24,143814957,urszulahojda@szymonik.com,1766
20578,Anastazja,Kubasiewicz,09249575951,2011-12-04,656322525,monikaulanowicz@stowarzyszenie.org,5396
20579,Ida,Fiutak,49489109317,1937-07-05,431108740,mikolajpociask@sykala-rubacha.net,4114
20580,Olaf,Żołnierczyk,99779067291,1973-09-29,882994567,iburdach@spoldzielnia.pl,7607
20581,Krystyna,Kremer,94616776807,1964-01-27,424622723,qlegowik@gmail.com,5186
20582,Juliusz,Delikat,58004626037,1998-06-28,656386163,eliza07@bryda.com,9306
20583,Malwina,Złotek,40329898753,1946-07-10,038283761,blockangelika@stepka.pl,8727
20584,Kamil,Grzech,68456828577,1971-11-02,257967167,cpetryk@zal-jeske.com,5890
20585,Tomasz,Sysło,84196022587,1949-06-05,874636493,bfaryna@interia.pl,3535
20586,Sara,Dworniczak,37578432737,1987-05-15,168806029,melaniajanuszewicz@stowarzyszenie.pl,4628
20587,Nikodem,Wowra,94358558911,1966-01-16,722987468,gabrielnalewajek@pasciak.net,5757
20588,Justyna,Dejneka,06774854958,1969-04-05,579987257,emil20@stowarzyszenie.com,1408
20589,Sonia,Bugla,34431047556,2000-03-11,427360816,maszczykdagmara@interia.pl,1448
20590,Wiktor,Pietrusiewicz,78070581381,1938-02-17,024725837,djezyna@antonczak-chyb.com,1607
20591,Aurelia,Galek,56329124237,1988-01-22,982586253,xdzikiewicz@fundacja.com,5575
20592,Jeremi,Konat,00995838824,2017-08-02,878597704,hrynkiewiczkonrad@gmail.com,518
20593,Karina,Fraszczyk,85707471874,1995-01-03,351990798,janiukdamian@spoldzielnia.pl,6311
20594,Blanka,Oleksiuk,52937521257,1965-11-23,572107151,nikodembrus@grupa.com,3531
20595,Iwo,Becker,76138495268,2020-08-09,463303575,rodaaleks@onet.pl,7562
20596,Konstanty,Gosz,43067807831,1969-02-06,828302120,iwo06@o2.pl,8076
20597,Radosław,Orman,09799226443,1949-09-04,350350138,gruntpawel@gmail.com,657
20598,Maks,Żołądkiewicz,64780794813,1962-02-13,291046772,natanpianka@pietrewicz.pl,1911
20599,Róża,Bojarczuk,79894112795,1990-05-30,148283090,sypulaprzemyslaw@interia.pl,4393
20600,Jerzy,Berek,75737370066,1979-05-20,802565998,damian99@zelazek.com,9477
20601,Olaf,Wardziak,99610687248,2014-09-10,737153156,wojciechwalentynowicz@podgorna-jenek.com,6228
20602,Kamil,Wywiał,12795937649,1941-04-03,846231107,reimanneliza@stowarzyszenie.org,6863
20603,Tola,Kmak,24187917290,2001-04-03,973857513,ewa97@gmail.com,7585
20604,Karol,Świstek,42585498887,1976-07-14,119244943,rafal25@rozewicz.com,3531
20605,Monika,Przewoźna,12471306568,1997-02-12,173430019,borzychcezary@hotmail.com,3542
20606,Bruno,Tałaj,15998666385,1937-04-25,186735009,opetrus@interia.pl,4624
20607,Rafał,Stachewicz,42867493530,2016-04-04,409705181,tomaszzinkiewicz@gmail.com,3416
20608,Inga,Organiściak,51502216987,1948-02-02,545301913,nowrotmikolaj@interia.pl,170
20609,Konstanty,Jakiel,08732009554,1973-02-13,188744438,kamilamalyszka@fundacja.com,6230
20610,Kamil,Adrian,78091255826,1937-11-16,461251823,jerzy57@yahoo.com,9323
20611,Tymoteusz,Karnas,65092306778,1999-09-27,184245173,kamil90@onet.pl,6128
20612,Anita,Cabała,66181511521,1961-01-18,488472572,gorolewa@onet.pl,3694
20613,Filip,Kuświk,42813021255,1981-08-07,023069341,krystian99@gabinety.pl,9969
20614,Andrzej,Holc,95812687498,1927-09-29,259129539,antoni30@interia.pl,1862
20615,Maks,Koźlak,10338504935,2003-05-24,053176255,mieszkonaczk@yahoo.com,9783
20616,Klara,Szmagaj,70581453653,1933-06-30,902952640,oskarjezyna@onet.pl,6331
20617,Maciej,Gogacz,77441261696,1965-01-25,539696135,cgregorek@interia.pl,1187
20618,Gustaw,Fik,63337689515,1961-02-26,314966928,jeremigoraj@grupa.org,1955
20619,Mateusz,Komisarek,68913099377,1988-04-07,251183268,arkadiusz45@fiolek.net,20
20620,Adam,Buk,73085731760,1966-08-18,983703335,qszkopek@o2.pl,9955
20621,Krzysztof,Muzyk,46608146069,1948-05-16,119942201,ignacy97@hotmail.com,8839
20622,Cezary,Pitura,30433122353,1948-07-04,787149300,przemyslawmikusek@onet.pl,4568
20623,Aurelia,Wosiek,69013380746,1980-10-27,995175229,zinkiewiczdorota@o2.pl,8114
20624,Roksana,Raźniak,04382437019,1938-08-30,454158738,rafalfik@onet.pl,1995
20625,Maciej,Jany,12496595693,1962-07-14,053519130,krzysztofpitula@hotmail.com,3881
20626,Andrzej,Troka,93068801145,1953-02-02,133441604,tobiasz33@onet.pl,7426
20627,Maksymilian,Stojak,57923991993,2000-01-28,665615017,uklorek@fpuh.com,7364
20628,Kajetan,Plaskota,14970601737,1940-12-23,902535672,wawrzynowiczkazimierz@o2.pl,6221
20629,Sandra,Trzepizur,67066639545,1988-02-23,681879628,nitekadam@hotmail.com,8703
20630,Jacek,Nabiałek,46805893248,1984-12-07,199386796,dagmara65@interia.pl,9914
20631,Lidia,Talaśka,50865631498,1976-04-17,069626023,dagmara54@hotmail.com,3648
20632,Maurycy,Kulus,75419244459,1992-09-17,873223506,ewelina92@babiuch.net,5169
20633,Nikodem,Jama,65870194748,2020-05-21,764657196,bosrobert@hotmail.com,4890
20634,Emil,Sutor,18741990660,1971-01-21,486727045,iplizga@gabinety.com,9583
20635,Olga,Krzysztoszek,68155769217,1933-10-07,747032790,darlakprzemyslaw@hotmail.com,6619
20636,Wiktor,Turlej,77793797486,2004-01-22,042685914,mbobak@gmail.com,76
20637,Jerzy,Pawliczak,82162746212,1994-02-27,384808663,tsobieszczyk@spoldzielnia.pl,8226
20638,Anastazja,Fijak,87912713562,1937-06-27,017623169,marikaszemraj@o2.pl,6768
20639,Marcin,Grosz,35485189864,1983-11-08,555803964,sarniakgaja@gmail.com,9311
20640,Krzysztof,Gerlach,79465639349,1950-04-27,742627540,blazej96@gabinety.pl,820
20641,Igor,Rohde,15385308649,2011-08-03,533226228,maksymiliandziadowicz@gabinety.pl,2535
20642,Maksymilian,Szalast,40510880369,1944-08-22,879127402,kaja66@dubik.pl,7157
20643,Julianna,Rycerz,58331716286,1942-07-31,988612563,natanielbodzak@fpuh.net,7959
20644,Olgierd,Ochał,25384721034,1961-04-06,001488041,ckubasiewicz@o2.pl,9441
20645,Maks,Dziadura,93394409580,2021-10-08,295870495,powierzaandrzej@gmail.com,9455
20646,Nataniel,Drygała,16535452138,2016-02-27,044260106,hmartin@onet.pl,5863
20647,Artur,Faryna,28910920685,1993-05-09,492488642,wochnanataniel@interia.pl,9777
20648,Anastazja,Beśka,61372352822,1941-04-01,275638892,sleziakaurelia@hotmail.com,4956
20649,Karol,Minta,88323205252,1991-07-19,080453853,anna-maria61@zuberek-kujda.com,7916
20650,Tadeusz,Szajda,80807215597,1984-10-22,333070297,englerstefan@fpuh.pl,7961
20651,Adrian,Gendera,66942985578,1960-06-03,075900112,julianna77@yahoo.com,9137
20652,Igor,Czubaszek,52170963208,2006-01-14,623176913,radziomaksymilian@interia.pl,384
20653,Jerzy,Poleszak,00309566762,2021-02-20,701159561,angelikapindral@yahoo.com,7417
20654,Hubert,Bender,90627214774,2004-09-22,050463877,robert15@yahoo.com,5978
20655,Stefan,Kostorz,77969884143,1928-09-27,870802503,danielskalik@gmail.com,5782
20656,Marcelina,Świgoń,15665877653,1999-08-02,732451980,hajderkonrad@interia.pl,5294
20657,Ada,Karczmarz,36062794642,1956-10-25,236787829,dariusz55@dubel-niewola.pl,7358
20658,Konstanty,Karpiel,05103358251,1953-06-27,335719320,duczekmarianna@yahoo.com,6094
20659,Kornel,Samul,97246027029,1937-07-29,321732839,rkurz@grupa.pl,5204
20660,Eliza,Grabczak,47317100786,2003-12-02,550169171,erykcapiga@yahoo.com,9168
20661,Stefan,Walocha,71811839873,1944-04-12,075072957,witoldgarczarek@nalazek.com,893
20662,Urszula,Kuster,95704776561,1981-01-10,103301991,michal98@gmail.com,883
20663,Fabian,Rohde,80220599691,2024-10-04,889382273,przemyslaw07@yahoo.com,9193
20664,Tomasz,Bryda,81861852333,1947-06-11,284837480,flagaolgierd@yahoo.com,3024
20665,Rafał,Mojsa,91216608507,1973-09-20,834024620,ida11@fpuh.com,1963
20666,Bianka,Tomaszuk,74103198501,1938-02-17,148041436,rogulaantoni@kawulok.com,5144
20667,Marcelina,Sych,26218728713,1974-11-27,980139387,adrian40@grupa.com,9466
20668,Rafał,Ziniewicz,21621751623,1943-12-19,138987807,aurelia36@hotmail.com,5071
20669,Radosław,Piotrak,40979300954,1955-09-02,327584674,psondej@hotmail.com,1823
20670,Natasza,Bugiel,64286094827,2013-09-28,351412873,ujacak@gabinety.pl,5685
20671,Urszula,Meissner,28553720379,1980-02-23,660434493,tdanilczuk@dycha-kramer.com,7303
20672,Filip,Daniec,55695450491,1958-11-02,500896803,npalega@fpuh.com,5947
20673,Sara,Knych,09557249023,2024-09-26,101341101,mkarpiak@kopciuch-kunda.pl,5170
20674,Monika,Kręgiel,36734638991,1939-10-08,260997416,olgierdzuziak@interia.pl,8943
20675,Sandra,Sklorz,84100593892,1956-08-27,157110891,kazimierzfalba@interia.pl,2201
20676,Łukasz,Doruch,10104708903,1997-06-19,660195948,mikolaj41@folga.pl,1607
20677,Arkadiusz,Bieszke,28482707745,1957-08-13,954765252,ernest90@ppuh.com,7674
20678,Adrianna,Pleśniak,28524673131,1944-02-24,566947504,mygakornelia@grupa.com,551
20679,Lidia,Sprycha,62238178399,1937-11-06,841273032,ckraszkiewicz@o2.pl,6542
20680,Juliusz,Szóstak,89503430545,2001-04-26,096739542,wgregorowicz@gmail.com,9271
20681,Gaja,Szulist,54250245660,2022-04-05,205838726,mszynkiewicz@ppuh.org,9868
20682,Rafał,Dzidek,56092958107,1966-04-18,729732029,anielakorbel@onet.pl,704
20683,Tomasz,Malarczyk,31978998508,1971-06-16,929049194,szkolagustaw@interia.pl,2446
20684,Hubert,Kunert,61708107608,1961-10-09,226488598,drobotmarcelina@fpuh.com,7349
20685,Mikołaj,Ciereszko,18584566244,2011-10-23,013717293,anna-mariatadla@sutor.pl,848
20686,Kaja,Ciuła,96491668841,1940-02-06,366084448,ewygoda@gabinety.pl,3575
20687,Konstanty,Ratka,64826974472,1964-05-04,102159231,juliandrgas@grupa.pl,9280
20688,Aurelia,Miara,06397781386,1962-10-29,880268674,nikodem22@fracz-walo.pl,9558
20689,Marek,Olewniczak,83117793465,1932-06-15,755853689,fszpyt@rozynek-makiela.pl,755
20690,Urszula,Sulich,43751166399,1964-07-26,009039519,iglaza@stowarzyszenie.pl,3195
20691,Nikodem,Teterycz,57960158288,1927-10-04,950184357,kuczajeliza@fpuh.pl,782
20692,Gabriel,Wyrwich,52877418857,1935-01-12,108613474,kornelia25@interia.pl,2561
20693,Olaf,Frydel,64572076590,1981-07-05,916346972,anita33@kotala.com,4740
20694,Natasza,Prażuch,60299749189,1938-03-29,258504894,ksaweryplocienniczak@fpuh.org,7663
20695,Fryderyk,Kasak,81323529816,2012-06-01,504284305,ekluj@fundacja.pl,8274
20696,Aurelia,Cukier,84044798446,1961-03-31,962726812,rpalonek@yahoo.com,3606
20697,Juliusz,Herda,14251992186,1988-04-03,464580813,kuswikmarcin@fpuh.com,7863
20698,Jakub,Kruszona,93149440767,1957-12-03,158638485,wnuczekadam@interia.pl,4595
20699,Aleksander,Zacharek,78209367990,1974-04-05,306642012,barteksojda@hotmail.com,989
20700,Rafał,Dytrych,43001465178,1930-08-03,166482220,simongaja@fundacja.pl,8355
20701,Przemysław,Dziadkowiec,37493018478,2011-10-10,230436542,rubachanela@yahoo.com,6959
20702,Paweł,Suszka,92169983925,1925-07-19,865019191,bbisaga@ppuh.pl,5675
20703,Cezary,Migała,87458897368,1986-04-02,530205500,slababianka@interia.pl,4431
20704,Anita,Różewicz,97058640062,1984-05-22,696333142,jozef02@andrukiewicz.com,7272
20705,Łukasz,Doroz,01883335930,1985-06-19,434666594,oskarkutera@stowarzyszenie.pl,6592
20706,Jeremi,Bas,80356276711,1941-05-08,752988931,wreszke@wiciak.com,7764
20707,Eliza,Sypień,10880786451,1998-07-20,482096601,albertsuchora@fundacja.com,2008
20708,Błażej,Janczura,78658242643,2014-12-22,668539481,dryndarozalia@spoldzielnia.pl,3239
20709,Łukasz,Jędrasiak,77571117639,2008-07-23,991202252,dariuszklamka@grupa.pl,6355
20710,Anita,Stanclik,15111181850,1997-08-14,067465247,kamila27@yahoo.com,5490
20711,Kajetan,Idzi,62511084160,1933-11-07,597245141,piochurszula@interia.pl,6364
20712,Kazimierz,Hynek,07743223356,1967-01-27,310367490,nikodem83@hotmail.com,5613
20713,Kornel,Szczechowicz,78971161245,1987-09-02,609779516,sztubaanastazja@onet.pl,1938
20714,Leon,Miętus,82568349773,1999-08-26,451014865,natan26@spoldzielnia.pl,8845
20715,Leonard,Pyszny,20740782967,2012-05-12,173903959,robert66@stowarzyszenie.pl,2499
20716,Marika,Moneta,81479880228,1969-01-17,136575292,orpeljozef@onet.pl,1550
20717,Konstanty,Bałazy,33534355041,1938-10-15,008308945,marikamarchlewicz@janasz-pyc.com,9428
20718,Elżbieta,Łasak,25847372433,1964-09-17,344441359,eksiezyk@onet.pl,4938
20719,Leonard,Osada,61232470837,1974-12-04,259066739,alexzieja@ferdyn-pezda.pl,1384
20720,Stefan,Morek,95352203201,2015-02-26,408231349,berekborys@interia.pl,7529
20721,Aleks,Małż,01306934144,1935-06-19,175921240,maciejewiczkamila@o2.pl,7725
20722,Rozalia,Policht,42679683228,1967-08-10,636032450,leonslaba@faferek.com,6476
20723,Liwia,Smoczyk,69682621314,1965-11-10,243155423,smelamarianna@fpuh.net,2424
20724,Marcel,Froń,63117980371,1973-09-02,375634447,cyprianszalkiewicz@ppuh.pl,2394
20725,Józef,Nojek,91618328089,1999-07-16,365078289,sylwia18@onet.pl,7318
20726,Julianna,Małota,00889203807,1991-07-02,315505082,kzyga@mizgala.pl,9224
20727,Franciszek,Idec,43529646792,1979-05-01,946711313,jdudczak@grupa.pl,6681
20728,Leon,Stachelek,93007183722,1985-12-17,871377052,erneststrug@doktor.com,5066
20729,Konstanty,Ceynowa,89801751070,1983-05-07,494588012,ryszardpiatkiewicz@ppuh.pl,1183
20730,Julita,Herok,38348796430,1958-07-21,000704411,emilpilka@fpuh.pl,3542
20731,Angelika,Berg,98315888454,1994-09-04,519354936,qgramza@yahoo.com,6346
20732,Bartek,Rejek,78428996180,1991-03-11,933385665,anielakorda@yahoo.com,6122
20733,Konstanty,Sass,08365793354,2016-09-24,146944850,irychert@interia.pl,7076
20734,Ewa,Bejm,60962634064,1985-12-16,912432640,ewa33@fpuh.com,7033
20735,Michał,Rejmer,35826541030,1931-11-04,464191212,przemyslaw67@langa.pl,9512
20736,Tymon,Marat,52681525423,1989-02-28,355055818,szwajgrzegorz@solarczyk-durlik.com,9781
20737,Franciszek,Namysło,01129367257,2004-09-04,714826069,olgamilcarz@grupa.com,1468
20738,Marcel,Rychert,99045924917,1963-02-19,707715329,fmilewczyk@polchlopek.com,5105
20739,Tadeusz,Brząkała,37869839270,1964-08-14,187175470,ewa42@onet.pl,3581
20740,Norbert,Pawlukiewicz,60562402205,1997-07-26,254204496,adaniec@galon-thiel.org,4338
20741,Marcel,Świadek,40196496238,1954-01-26,255927675,anna-maria62@sieczko-lyskawa.com,3060
20742,Andrzej,Słoń,46268931393,2018-02-01,647094139,uhamrol@o2.pl,3088
20743,Eryk,Mleczak,88609474772,1986-12-15,604212699,nataszadarlak@fundacja.pl,9127
20744,Damian,Wasilewicz,41883753489,1972-09-26,342050348,maleszkamaurycy@yahoo.com,1544
20745,Ryszard,Grębowiec,42623772626,1937-06-08,547688677,xpiorek@gabinety.com,945
20746,Ewa,Kieca,77139844651,1928-09-27,922653001,dariuszsnieg@spoldzielnia.com,3633
20747,Tola,Krajniak,79269551800,1993-08-15,445443056,rychcikarkadiusz@onet.pl,1585
20748,Norbert,Albin,33849533149,1950-06-13,403094739,swierkoszkrystyna@spoldzielnia.com,2424
20749,Dagmara,Ludwiniak,89384699779,1925-06-12,052480489,jarkamalwina@walenciak-krysik.com,8701
20750,Olga,Słonka,67584487818,1939-01-04,886610775,dawid33@gabinety.pl,9895
20751,Tymoteusz,Kiełbowicz,92183618202,2002-03-03,714522532,glencfabian@fundacja.com,2079
20752,Mieszko,Kosidło,10392422964,2012-12-17,980900155,ceranjulita@gmail.com,5305
20753,Sebastian,Małys,41388059133,1963-10-24,145833307,czuraelzbieta@o2.pl,1477
20754,Mieszko,Miszkiewicz,40677164746,1969-04-19,898121944,makshejna@grupa.org,2357
20755,Julian,Pompa,66674730646,1995-10-17,332633200,kocoltymoteusz@onet.pl,980
20756,Emil,Adrian,97992619597,1949-07-28,014346689,liwia01@wiraszka-niecko.com,6173
20757,Anastazja,Gawłowicz,24276106060,2018-05-25,273484961,tjaszczyszyn@spoldzielnia.pl,4662
20758,Marika,Nieroda,62997593251,1939-05-18,356581114,bskwira@skalik-cholody.com,7441
20759,Ignacy,Ksel,94242562040,1976-03-15,220173050,aurelia13@stowarzyszenie.com,2468
20760,Ignacy,Nehring,27023776348,1944-08-26,759300161,utomaszczyk@onet.pl,118
20761,Eryk,Hanc,79464473637,2009-01-19,866672443,tomaszjaszcz@fundacja.pl,8115
20762,Olga,Korbel,57557082578,1975-08-11,411719911,wakulamaciej@interia.pl,5527
20763,Tymoteusz,Musiolik,67867087832,1964-05-06,328396434,xlitwa@gabinety.com,4186
20764,Krystian,Stuglik,88865885115,1989-03-07,945854332,blanka59@spoldzielnia.net,5081
20765,Karol,Bacik,72038684787,1975-08-25,593673872,fkrekora@hotmail.com,4033
20766,Anna Maria,Lisik,76544615372,1954-11-01,452646430,kamilaczubaszek@interia.pl,2876
20767,Marek,Rykała,80300032627,2012-05-26,637095237,lachaczjuliusz@fpuh.com,2045
20768,Natasza,Orzeszek,78515118824,1975-07-11,399864189,adrianna63@interia.pl,8125
20769,Artur,Karwot,03483842239,2001-01-14,803521299,leonfracz@romanczyk-szelest.pl,1341
20770,Witold,Podeszwa,83340066573,1953-11-03,964958710,fijalekgrzegorz@iwanow-majewicz.pl,3228
20771,Krystyna,Cop,67225284703,1996-04-28,506863678,jkosnik@gmail.com,1778
20772,Iwo,Pytlarz,14012756801,1989-08-28,035199304,fdziadkowiec@o2.pl,2049
20773,Rozalia,Uzar,19210565558,1942-12-12,772550931,tdziduch@fundacja.pl,4668
20774,Nicole,Skonieczka,28693646123,1994-08-07,973790440,daballeonard@lorenz.pl,2511
20775,Hubert,Łuczkiewicz,30607814337,1946-11-24,725860044,saramichel@fundacja.org,9948
20776,Natan,Lizurej,24783424043,1987-07-27,200853390,krzysztof73@fundacja.org,8569
20777,Melania,Gruza,86004931852,2011-01-10,235589753,rozaliasiebert@interia.pl,8027
20778,Juliusz,Majak,25738719282,1938-11-23,043850550,dzidekhubert@interia.pl,2159
20779,Dawid,Niebudek,98963954913,1963-12-18,590791214,lukasz31@o2.pl,1033
20780,Kornel,Bacik,44456125149,1945-10-16,304832424,nestorowiczolga@grupa.net,8027
20781,Natasza,Szajek,33225111826,1990-04-19,930457291,oliwierpitula@o2.pl,7838
20782,Antoni,Kazior,26701945833,1931-04-14,239909107,krystyna80@ppuh.pl,9199
20783,Krystian,Nurek,00549886662,1937-05-08,596399010,radoslawpokrzywa@o2.pl,2319
20784,Klara,Wiszowata,69425011996,2023-07-21,858009334,sbogus@hotmail.com,81
20785,Monika,Domian,60546654657,1974-04-18,363242498,dtonder@hotmail.com,2667
20786,Leonard,Ksel,05798918349,1936-03-20,408490017,sorwat@gmail.com,51
20787,Ewa,Jarema,05725078818,1986-12-24,165470255,anna-maria58@o2.pl,4097
20788,Aleksander,Godzwon,91126511141,1967-08-01,952159167,maciejczukkornel@o2.pl,8184
20789,Maurycy,Nestorowicz,62827112217,1952-03-14,333800240,witkowiczcezary@gmail.com,5325
20790,Tymoteusz,Welc,86395631683,1953-08-11,010067007,lsus@onet.pl,4041
20791,Fabian,Pastuła,81334873852,1934-11-30,106174914,marcelina98@onet.pl,7526
20792,Marianna,Kasperczak,10035054725,1988-10-20,787490318,biegaladariusz@spoldzielnia.com,4826
20793,Sonia,Kopik,95627079561,1993-03-19,727469826,fikolaf@smalec.com,3854
20794,Damian,Bancerz,61884206482,1995-02-11,513049886,pspolnik@yahoo.com,3638
20795,Ryszard,Błaziak,75504296177,2006-06-27,128087631,kijankajacek@o2.pl,1607
20796,Krystyna,Robaszkiewicz,06883378031,2000-04-12,389569329,melcerbartek@interia.pl,6634
20797,Cezary,Sajnóg,10817767115,1972-11-07,634300507,marekdawiec@klisz.pl,5902
20798,Olgierd,Kolek,09540904067,1967-12-10,405176803,janinabruzda@o2.pl,7756
20799,Róża,Bela,25008082916,2021-02-11,202717455,golofitgabriel@hotmail.com,963
20800,Ida,Kilar,57449974724,1930-09-21,708819676,qmlynczyk@gmail.com,6351
20801,Marcin,Olas,47127399251,1978-01-02,705873166,wnowotnik@gabinety.org,4339
20802,Natan,Kondej,54891263818,1963-06-27,069702482,ynieradzik@grupa.com,9100
20803,Iwo,Fit,81352548374,1963-04-06,996628201,juliannamatenko@stowarzyszenie.pl,9210
20804,Patryk,Pieczyrak,52441261188,1940-11-22,454327334,dominikprucnal@hamerla.org,7341
20805,Konrad,Wiaderek,04759886597,2020-02-19,780337883,leonardforemniak@fundacja.pl,3380
20806,Ernest,Chwedczuk,11762285563,1956-02-03,418806942,szymon24@hotmail.com,8235
20807,Julian,Pasierbek,42141586878,1936-12-20,842418523,arubacha@onet.pl,5532
20808,Kalina,Mądrzyk,74377061071,1959-06-05,833282353,skomisarczyk@stowarzyszenie.pl,7067
20809,Anna Maria,Dobosiewicz,09713116770,1934-09-20,716314510,kkorab@fundacja.com,415
20810,Maurycy,Bujas,34909461912,1946-04-06,647680972,hyjekleonard@gmail.com,2991
20811,Konrad,Dziób,77204033015,1968-12-16,713590069,melania45@interia.pl,5774
20812,Ksawery,Flisiak,14542808743,1966-07-14,379201041,dagmara39@ppuh.pl,7954
20813,Roksana,Smagała,87752326983,1966-07-04,593889853,andrzej36@grupa.net,4575
20814,Julita,Bochnak,48070197823,2021-03-17,292928223,anita41@yahoo.com,1035
20815,Norbert,Pupek,41108262023,1935-10-10,238448601,gaja25@gabinety.pl,423
20816,Dorota,Kolarz,61097890000,2009-08-12,112481825,qdorynek@o2.pl,167
20817,Grzegorz,Kajdas,94214369588,1952-01-18,251139095,iporeda@grupa.org,3170
20818,Anna Maria,Toma,64205000579,1983-02-19,945559228,ciochonjustyna@szafarz.com,5002
20819,Mateusz,Oleszko,68361624232,2006-04-29,368250456,pkliber@hotmail.com,402
20820,Monika,Frymus,43903752409,1928-04-18,301778945,olaf58@interia.pl,9571
20821,Norbert,Macha,46985071728,2011-03-13,858672080,slenik@ppuh.com,1315
20822,Mariusz,Wypchło,81184975609,1936-11-30,426645103,pbryndza@stowarzyszenie.pl,3499
20823,Sebastian,Turlej,87281250933,1940-01-31,861503452,krystianszczerek@spoldzielnia.pl,9825
20824,Olaf,Duras,47123297462,2012-07-23,656647501,konstanty13@onet.pl,2433
20825,Emil,Majsterek,72517696995,1952-04-15,633051526,karinakopciuch@dargacz-panus.net,2251
20826,Przemysław,Droś,93171350480,1930-08-13,339461134,polewkarobert@hotmail.com,6297
20827,Patryk,Wikło,23886034714,2004-08-29,792273739,skubek@fundacja.net,1424
20828,Jerzy,Grzelczyk,71267149211,1929-04-08,768738489,nikodem92@interia.pl,92
20829,Natan,Nowotnik,10013693282,1962-06-13,124402084,marikamatyjaszek@stowarzyszenie.com,8958
